r,t,y,NewCapacity
REGION,ETCR00P00X,2051, 99999
REGION,ETCR00P00X,2052, 99999
REGION,ETCR00P00X,2053, 99999
REGION,ETCR00P00X,2054, 99999
REGION,ETCR00P00X,2055, 99999
REGION,ETCR00P00X,2056, 99999
REGION,ETCR00P00X,2057, 99999
REGION,ETCR00P00X,2058, 99999
REGION,ETCR00P00X,2059, 99999
REGION,ETCR00P00X,2060, 99999
REGION,ETCR00P00X,2061, 99999
REGION,ETCR00P00X,2062, 99999
REGION,ETCR00P00X,2063, 99999
REGION,ETCR00P00X,2064, 99999
REGION,ETCR00P00X,2065, 99999
REGION,ETCR00P00X,2066, 99999
REGION,ETCR00P00X,2067, 99999
REGION,ETCR00P00X,2068, 99999
REGION,ETCR00P00X,2069, 99999
REGION,ETCR00P00X,2070, 99999
REGION,ETNG00P00X,2015, 99999
REGION,ETNG00P00X,2016, 99999
REGION,ETNG00P00X,2017, 99999
REGION,ETNG00P00X,2018, 99999
REGION,ETNG00P00X,2019, 99999
REGION,ETNG00P00X,2020, 99999
REGION,ETNG00P00X,2021, 99999
REGION,ETNG00P00X,2022, 99999
REGION,ETNG00P00X,2023, 99999
REGION,ETNG00P00X,2024, 99999
REGION,ETNG00P00X,2025, 99999
REGION,ETNG00P00X,2026, 99999
REGION,ETNG00P00X,2027, 99999
REGION,ETNG00P00X,2028, 99999
REGION,ETNG00P00X,2029, 99999
REGION,ETNG00P00X,2030, 99999
REGION,ETNG00P00X,2031, 99999
REGION,ETNG00P00X,2032, 99999
REGION,ETNG00P00X,2033, 99999
REGION,ETNG00P00X,2034, 99999
REGION,ETNG00P00X,2035, 99999
REGION,ETNG00P00X,2036, 99999
REGION,ETNG00P00X,2037, 99999
REGION,ETNG00P00X,2038, 99999
REGION,ETNG00P00X,2039, 99999
REGION,ETNG00P00X,2040, 99999
REGION,ETNG00P00X,2041, 99999
REGION,ETNG00P00X,2042, 99999
REGION,ETNG00P00X,2043, 99999
REGION,ETNG00P00X,2044, 99999
REGION,ETNG00P00X,2045, 99999
REGION,ETNG00P00X,2046, 99999
REGION,ETNG00P00X,2047, 99999
REGION,ETNG00P00X,2048, 99999
REGION,ETNG00P00X,2049, 99999
REGION,ETNG00P00X,2050, 99999
REGION,ETNG00P00X,2051, 99999
REGION,ETNG00P00X,2052, 99999
REGION,ETNG00P00X,2053, 99999
REGION,ETNG00P00X,2054, 99999
REGION,ETNG00P00X,2055, 99999
REGION,ETNG00P00X,2056, 99999
REGION,ETNG00P00X,2057, 99999
REGION,ETNG00P00X,2058, 99999
REGION,ETNG00P00X,2059, 99999
REGION,ETNG00P00X,2060, 99999
REGION,ETNG00P00X,2061, 99999
REGION,ETNG00P00X,2062, 99999
REGION,ETNG00P00X,2063, 99999
REGION,ETNG00P00X,2064, 99999
REGION,ETNG00P00X,2065, 99999
REGION,ETNG00P00X,2066, 99999
REGION,ETNG00P00X,2067, 99999
REGION,ETNG00P00X,2068, 99999
REGION,ETNG00P00X,2069, 99999
REGION,ETNG00P00X,2070, 99999
REGION,ETBM00I00X,2015, 99999
REGION,ETBM00I00X,2016, 99999
REGION,ETBM00I00X,2017, 99999
REGION,ETBM00I00X,2018, 99999
REGION,ETBM00I00X,2019, 99999
REGION,ETBM00I00X,2020, 99999
REGION,ETBM00I00X,2021, 99999
REGION,ETBM00I00X,2022, 99999
REGION,ETBM00I00X,2023, 99999
REGION,ETBM00I00X,2024, 99999
REGION,ETBM00I00X,2025, 99999
REGION,ETBM00I00X,2026, 99999
REGION,ETBM00I00X,2027, 99999
REGION,ETBM00I00X,2028, 99999
REGION,ETBM00I00X,2029, 99999
REGION,ETBM00I00X,2030, 99999
REGION,ETBM00I00X,2031, 99999
REGION,ETBM00I00X,2032, 99999
REGION,ETBM00I00X,2033, 99999
REGION,ETBM00I00X,2034, 99999
REGION,ETBM00I00X,2035, 99999
REGION,ETBM00I00X,2036, 99999
REGION,ETBM00I00X,2037, 99999
REGION,ETBM00I00X,2038, 99999
REGION,ETBM00I00X,2039, 99999
REGION,ETBM00I00X,2040, 99999
REGION,ETBM00I00X,2041, 99999
REGION,ETBM00I00X,2042, 99999
REGION,ETBM00I00X,2043, 99999
REGION,ETBM00I00X,2044, 99999
REGION,ETBM00I00X,2045, 99999
REGION,ETBM00I00X,2046, 99999
REGION,ETBM00I00X,2047, 99999
REGION,ETBM00I00X,2048, 99999
REGION,ETBM00I00X,2049, 99999
REGION,ETBM00I00X,2050, 99999
REGION,ETBM00I00X,2051, 99999
REGION,ETBM00I00X,2052, 99999
REGION,ETBM00I00X,2053, 99999
REGION,ETBM00I00X,2054, 99999
REGION,ETBM00I00X,2055, 99999
REGION,ETBM00I00X,2056, 99999
REGION,ETBM00I00X,2057, 99999
REGION,ETBM00I00X,2058, 99999
REGION,ETBM00I00X,2059, 99999
REGION,ETBM00I00X,2060, 99999
REGION,ETBM00I00X,2061, 99999
REGION,ETBM00I00X,2062, 99999
REGION,ETBM00I00X,2063, 99999
REGION,ETBM00I00X,2064, 99999
REGION,ETBM00I00X,2065, 99999
REGION,ETBM00I00X,2066, 99999
REGION,ETBM00I00X,2067, 99999
REGION,ETBM00I00X,2068, 99999
REGION,ETBM00I00X,2069, 99999
REGION,ETBM00I00X,2070, 99999
REGION,ETBM00X00X,2015, 99999
REGION,ETBM00X00X,2016, 99999
REGION,ETBM00X00X,2017, 99999
REGION,ETBM00X00X,2018, 99999
REGION,ETBM00X00X,2019, 99999
REGION,ETBM00X00X,2020, 99999
REGION,ETBM00X00X,2021, 99999
REGION,ETBM00X00X,2022, 99999
REGION,ETBM00X00X,2023, 99999
REGION,ETBM00X00X,2024, 99999
REGION,ETBM00X00X,2025, 99999
REGION,ETBM00X00X,2026, 99999
REGION,ETBM00X00X,2027, 99999
REGION,ETBM00X00X,2028, 99999
REGION,ETBM00X00X,2029, 99999
REGION,ETBM00X00X,2030, 99999
REGION,ETBM00X00X,2031, 99999
REGION,ETBM00X00X,2032, 99999
REGION,ETBM00X00X,2033, 99999
REGION,ETBM00X00X,2034, 99999
REGION,ETBM00X00X,2035, 99999
REGION,ETBM00X00X,2036, 99999
REGION,ETBM00X00X,2037, 99999
REGION,ETBM00X00X,2038, 99999
REGION,ETBM00X00X,2039, 99999
REGION,ETBM00X00X,2040, 99999
REGION,ETBM00X00X,2041, 99999
REGION,ETBM00X00X,2042, 99999
REGION,ETBM00X00X,2043, 99999
REGION,ETBM00X00X,2044, 99999
REGION,ETBM00X00X,2045, 99999
REGION,ETBM00X00X,2046, 99999
REGION,ETBM00X00X,2047, 99999
REGION,ETBM00X00X,2048, 99999
REGION,ETBM00X00X,2049, 99999
REGION,ETBM00X00X,2050, 99999
REGION,ETBM00X00X,2051, 99999
REGION,ETBM00X00X,2052, 99999
REGION,ETBM00X00X,2053, 99999
REGION,ETBM00X00X,2054, 99999
REGION,ETBM00X00X,2055, 99999
REGION,ETBM00X00X,2056, 99999
REGION,ETBM00X00X,2057, 99999
REGION,ETBM00X00X,2058, 99999
REGION,ETBM00X00X,2059, 99999
REGION,ETBM00X00X,2060, 99999
REGION,ETBM00X00X,2061, 99999
REGION,ETBM00X00X,2062, 99999
REGION,ETBM00X00X,2063, 99999
REGION,ETBM00X00X,2064, 99999
REGION,ETBM00X00X,2065, 99999
REGION,ETBM00X00X,2066, 99999
REGION,ETBM00X00X,2067, 99999
REGION,ETBM00X00X,2068, 99999
REGION,ETBM00X00X,2069, 99999
REGION,ETBM00X00X,2070, 99999
REGION,ETCO00I00X,2015, 99999
REGION,ETCO00I00X,2016, 99999
REGION,ETCO00I00X,2017, 99999
REGION,ETCO00I00X,2018, 99999
REGION,ETCO00I00X,2019, 99999
REGION,ETCO00I00X,2020, 99999
REGION,ETCO00I00X,2021, 99999
REGION,ETCO00I00X,2022, 99999
REGION,ETCO00I00X,2023, 99999
REGION,ETCO00I00X,2024, 99999
REGION,ETCO00I00X,2025, 99999
REGION,ETCO00I00X,2026, 99999
REGION,ETCO00I00X,2027, 99999
REGION,ETCO00I00X,2028, 99999
REGION,ETCO00I00X,2029, 99999
REGION,ETCO00I00X,2030, 99999
REGION,ETCO00I00X,2031, 99999
REGION,ETCO00I00X,2032, 99999
REGION,ETCO00I00X,2033, 99999
REGION,ETCO00I00X,2034, 99999
REGION,ETCO00I00X,2035, 99999
REGION,ETCO00I00X,2036, 99999
REGION,ETCO00I00X,2037, 99999
REGION,ETCO00I00X,2038, 99999
REGION,ETCO00I00X,2039, 99999
REGION,ETCO00I00X,2040, 99999
REGION,ETCO00I00X,2041, 99999
REGION,ETCO00I00X,2042, 99999
REGION,ETCO00I00X,2043, 99999
REGION,ETCO00I00X,2044, 99999
REGION,ETCO00I00X,2045, 99999
REGION,ETCO00I00X,2046, 99999
REGION,ETCO00I00X,2047, 99999
REGION,ETCO00I00X,2048, 99999
REGION,ETCO00I00X,2049, 99999
REGION,ETCO00I00X,2050, 99999
REGION,ETCO00I00X,2051, 99999
REGION,ETCO00I00X,2052, 99999
REGION,ETCO00I00X,2053, 99999
REGION,ETCO00I00X,2054, 99999
REGION,ETCO00I00X,2055, 99999
REGION,ETCO00I00X,2056, 99999
REGION,ETCO00I00X,2057, 99999
REGION,ETCO00I00X,2058, 99999
REGION,ETCO00I00X,2059, 99999
REGION,ETCO00I00X,2060, 99999
REGION,ETCO00I00X,2061, 99999
REGION,ETCO00I00X,2062, 99999
REGION,ETCO00I00X,2063, 99999
REGION,ETCO00I00X,2064, 99999
REGION,ETCO00I00X,2065, 99999
REGION,ETCO00I00X,2066, 99999
REGION,ETCO00I00X,2067, 99999
REGION,ETCO00I00X,2068, 99999
REGION,ETCO00I00X,2069, 99999
REGION,ETCO00I00X,2070, 99999
REGION,ETLF00I00X,2015, 99999
REGION,ETLF00I00X,2016, 99999
REGION,ETLF00I00X,2017, 99999
REGION,ETLF00I00X,2018, 99999
REGION,ETLF00I00X,2019, 99999
REGION,ETLF00I00X,2020, 99999
REGION,ETLF00I00X,2021, 99999
REGION,ETLF00I00X,2022, 99999
REGION,ETLF00I00X,2023, 99999
REGION,ETLF00I00X,2024, 99999
REGION,ETLF00I00X,2025, 99999
REGION,ETLF00I00X,2026, 99999
REGION,ETLF00I00X,2027, 99999
REGION,ETLF00I00X,2028, 99999
REGION,ETLF00I00X,2029, 99999
REGION,ETLF00I00X,2030, 99999
REGION,ETLF00I00X,2031, 99999
REGION,ETLF00I00X,2032, 99999
REGION,ETLF00I00X,2033, 99999
REGION,ETLF00I00X,2034, 99999
REGION,ETLF00I00X,2035, 99999
REGION,ETLF00I00X,2036, 99999
REGION,ETLF00I00X,2037, 99999
REGION,ETLF00I00X,2038, 99999
REGION,ETLF00I00X,2039, 99999
REGION,ETLF00I00X,2040, 99999
REGION,ETLF00I00X,2041, 99999
REGION,ETLF00I00X,2042, 99999
REGION,ETLF00I00X,2043, 99999
REGION,ETLF00I00X,2044, 99999
REGION,ETLF00I00X,2045, 99999
REGION,ETLF00I00X,2046, 99999
REGION,ETLF00I00X,2047, 99999
REGION,ETLF00I00X,2048, 99999
REGION,ETLF00I00X,2049, 99999
REGION,ETLF00I00X,2050, 99999
REGION,ETLF00I00X,2051, 99999
REGION,ETLF00I00X,2052, 99999
REGION,ETLF00I00X,2053, 99999
REGION,ETLF00I00X,2054, 99999
REGION,ETLF00I00X,2055, 99999
REGION,ETLF00I00X,2056, 99999
REGION,ETLF00I00X,2057, 99999
REGION,ETLF00I00X,2058, 99999
REGION,ETLF00I00X,2059, 99999
REGION,ETLF00I00X,2060, 99999
REGION,ETLF00I00X,2061, 99999
REGION,ETLF00I00X,2062, 99999
REGION,ETLF00I00X,2063, 99999
REGION,ETLF00I00X,2064, 99999
REGION,ETLF00I00X,2065, 99999
REGION,ETLF00I00X,2066, 99999
REGION,ETLF00I00X,2067, 99999
REGION,ETLF00I00X,2068, 99999
REGION,ETLF00I00X,2069, 99999
REGION,ETLF00I00X,2070, 99999
REGION,ETHF00I00X,2015, 99999
REGION,ETHF00I00X,2016, 99999
REGION,ETHF00I00X,2017, 99999
REGION,ETHF00I00X,2018, 99999
REGION,ETHF00I00X,2019, 99999
REGION,ETHF00I00X,2020, 99999
REGION,ETHF00I00X,2021, 99999
REGION,ETHF00I00X,2022, 99999
REGION,ETHF00I00X,2023, 99999
REGION,ETHF00I00X,2024, 99999
REGION,ETHF00I00X,2025, 99999
REGION,ETHF00I00X,2026, 99999
REGION,ETHF00I00X,2027, 99999
REGION,ETHF00I00X,2028, 99999
REGION,ETHF00I00X,2029, 99999
REGION,ETHF00I00X,2030, 99999
REGION,ETHF00I00X,2031, 99999
REGION,ETHF00I00X,2032, 99999
REGION,ETHF00I00X,2033, 99999
REGION,ETHF00I00X,2034, 99999
REGION,ETHF00I00X,2035, 99999
REGION,ETHF00I00X,2036, 99999
REGION,ETHF00I00X,2037, 99999
REGION,ETHF00I00X,2038, 99999
REGION,ETHF00I00X,2039, 99999
REGION,ETHF00I00X,2040, 99999
REGION,ETHF00I00X,2041, 99999
REGION,ETHF00I00X,2042, 99999
REGION,ETHF00I00X,2043, 99999
REGION,ETHF00I00X,2044, 99999
REGION,ETHF00I00X,2045, 99999
REGION,ETHF00I00X,2046, 99999
REGION,ETHF00I00X,2047, 99999
REGION,ETHF00I00X,2048, 99999
REGION,ETHF00I00X,2049, 99999
REGION,ETHF00I00X,2050, 99999
REGION,ETHF00I00X,2051, 99999
REGION,ETHF00I00X,2052, 99999
REGION,ETHF00I00X,2053, 99999
REGION,ETHF00I00X,2054, 99999
REGION,ETHF00I00X,2055, 99999
REGION,ETHF00I00X,2056, 99999
REGION,ETHF00I00X,2057, 99999
REGION,ETHF00I00X,2058, 99999
REGION,ETHF00I00X,2059, 99999
REGION,ETHF00I00X,2060, 99999
REGION,ETHF00I00X,2061, 99999
REGION,ETHF00I00X,2062, 99999
REGION,ETHF00I00X,2063, 99999
REGION,ETHF00I00X,2064, 99999
REGION,ETHF00I00X,2065, 99999
REGION,ETHF00I00X,2066, 99999
REGION,ETHF00I00X,2067, 99999
REGION,ETHF00I00X,2068, 99999
REGION,ETHF00I00X,2069, 99999
REGION,ETHF00I00X,2070, 99999
REGION,ETCR00I00X,2015, 99999
REGION,ETCR00I00X,2016, 99999
REGION,ETCR00I00X,2017, 99999
REGION,ETCR00I00X,2018, 99999
REGION,ETCR00I00X,2019, 99999
REGION,ETCR00I00X,2020, 99999
REGION,ETCR00I00X,2021, 99999
REGION,ETCR00I00X,2022, 99999
REGION,ETCR00I00X,2023, 99999
REGION,ETCR00I00X,2024, 99999
REGION,ETCR00I00X,2025, 99999
REGION,ETCR00I00X,2026, 99999
REGION,ETCR00I00X,2027, 99999
REGION,ETCR00I00X,2028, 99999
REGION,ETCR00I00X,2029, 99999
REGION,ETCR00I00X,2030, 99999
REGION,ETCR00I00X,2031, 99999
REGION,ETCR00I00X,2032, 99999
REGION,ETCR00I00X,2033, 99999
REGION,ETCR00I00X,2034, 99999
REGION,ETCR00I00X,2035, 99999
REGION,ETCR00I00X,2036, 99999
REGION,ETCR00I00X,2037, 99999
REGION,ETCR00I00X,2038, 99999
REGION,ETCR00I00X,2039, 99999
REGION,ETCR00I00X,2040, 99999
REGION,ETCR00I00X,2041, 99999
REGION,ETCR00I00X,2042, 99999
REGION,ETCR00I00X,2043, 99999
REGION,ETCR00I00X,2044, 99999
REGION,ETCR00I00X,2045, 99999
REGION,ETCR00I00X,2046, 99999
REGION,ETCR00I00X,2047, 99999
REGION,ETCR00I00X,2048, 99999
REGION,ETCR00I00X,2049, 99999
REGION,ETCR00I00X,2050, 99999
REGION,ETCR00I00X,2051, 99999
REGION,ETCR00I00X,2052, 99999
REGION,ETCR00I00X,2053, 99999
REGION,ETCR00I00X,2054, 99999
REGION,ETCR00I00X,2055, 99999
REGION,ETCR00I00X,2056, 99999
REGION,ETCR00I00X,2057, 99999
REGION,ETCR00I00X,2058, 99999
REGION,ETCR00I00X,2059, 99999
REGION,ETCR00I00X,2060, 99999
REGION,ETCR00I00X,2061, 99999
REGION,ETCR00I00X,2062, 99999
REGION,ETCR00I00X,2063, 99999
REGION,ETCR00I00X,2064, 99999
REGION,ETCR00I00X,2065, 99999
REGION,ETCR00I00X,2066, 99999
REGION,ETCR00I00X,2067, 99999
REGION,ETCR00I00X,2068, 99999
REGION,ETCR00I00X,2069, 99999
REGION,ETCR00I00X,2070, 99999
REGION,ETCR00X00X,2015, 99999
REGION,ETCR00X00X,2016, 99999
REGION,ETCR00X00X,2017, 99999
REGION,ETCR00X00X,2018, 99999
REGION,ETCR00X00X,2019, 99999
REGION,ETCR00X00X,2020, 99999
REGION,ETCR00X00X,2021, 99999
REGION,ETCR00X00X,2022, 99999
REGION,ETCR00X00X,2023, 99999
REGION,ETCR00X00X,2024, 99999
REGION,ETCR00X00X,2025, 99999
REGION,ETCR00X00X,2026, 99999
REGION,ETCR00X00X,2027, 99999
REGION,ETCR00X00X,2028, 99999
REGION,ETCR00X00X,2029, 99999
REGION,ETCR00X00X,2030, 99999
REGION,ETCR00X00X,2031, 99999
REGION,ETCR00X00X,2032, 99999
REGION,ETCR00X00X,2033, 99999
REGION,ETCR00X00X,2034, 99999
REGION,ETCR00X00X,2035, 99999
REGION,ETCR00X00X,2036, 99999
REGION,ETCR00X00X,2037, 99999
REGION,ETCR00X00X,2038, 99999
REGION,ETCR00X00X,2039, 99999
REGION,ETCR00X00X,2040, 99999
REGION,ETCR00X00X,2041, 99999
REGION,ETCR00X00X,2042, 99999
REGION,ETCR00X00X,2043, 99999
REGION,ETCR00X00X,2044, 99999
REGION,ETCR00X00X,2045, 99999
REGION,ETCR00X00X,2046, 99999
REGION,ETCR00X00X,2047, 99999
REGION,ETCR00X00X,2048, 99999
REGION,ETCR00X00X,2049, 99999
REGION,ETCR00X00X,2050, 99999
REGION,ETCR00X00X,2051, 99999
REGION,ETCR00X00X,2052, 99999
REGION,ETCR00X00X,2053, 99999
REGION,ETCR00X00X,2054, 99999
REGION,ETCR00X00X,2055, 99999
REGION,ETCR00X00X,2056, 99999
REGION,ETCR00X00X,2057, 99999
REGION,ETCR00X00X,2058, 99999
REGION,ETCR00X00X,2059, 99999
REGION,ETCR00X00X,2060, 99999
REGION,ETCR00X00X,2061, 99999
REGION,ETCR00X00X,2062, 99999
REGION,ETCR00X00X,2063, 99999
REGION,ETCR00X00X,2064, 99999
REGION,ETCR00X00X,2065, 99999
REGION,ETCR00X00X,2066, 99999
REGION,ETCR00X00X,2067, 99999
REGION,ETCR00X00X,2068, 99999
REGION,ETCR00X00X,2069, 99999
REGION,ETCR00X00X,2070, 99999
REGION,ETCRUDRE1X,2015, 999999
REGION,ETCRUDRE1X,2017, 999999
REGION,ETCRUDRE1X,2019, 999999
REGION,ETCRUDRE1X,2021, 999999
REGION,ETCRUDRE1X,2022, 999999
REGION,ETCRUDRE1X,2024, 999999
REGION,ETCRUDRE1X,2059, 999999
REGION,ETCRUDRE2X,2015, 999999
REGION,ETCRUDRE2X,2017, 999999
REGION,ETCRUDRE2X,2019, 999999
REGION,ETCRUDRE2X,2021, 999999
REGION,ETCRUDRE2X,2023, 999999
REGION,ETCRUDRE2X,2025, 999999
REGION,ETCRUDRE2X,2060, 999999
REGION,ETNG00X00X,2015, 99999
REGION,ETNG00X00X,2016, 99999
REGION,ETNG00X00X,2017, 99999
REGION,ETNG00X00X,2018, 99999
REGION,ETNG00X00X,2019, 99999
REGION,ETNG00X00X,2020, 99999
REGION,ETNG00X00X,2021, 99999
REGION,ETNG00X00X,2022, 99999
REGION,ETNG00X00X,2023, 99999
REGION,ETNG00X00X,2024, 99999
REGION,ETNG00X00X,2025, 99999
REGION,ETNG00X00X,2026, 99999
REGION,ETNG00X00X,2027, 99999
REGION,ETNG00X00X,2028, 99999
REGION,ETNG00X00X,2029, 99999
REGION,ETNG00X00X,2030, 99999
REGION,ETNG00X00X,2031, 99999
REGION,ETNG00X00X,2032, 99999
REGION,ETNG00X00X,2033, 99999
REGION,ETNG00X00X,2034, 99999
REGION,ETNG00X00X,2035, 99999
REGION,ETNG00X00X,2036, 99999
REGION,ETNG00X00X,2037, 99999
REGION,ETNG00X00X,2038, 99999
REGION,ETNG00X00X,2039, 99999
REGION,ETNG00X00X,2040, 99999
REGION,ETNG00X00X,2041, 99999
REGION,ETNG00X00X,2042, 99999
REGION,ETNG00X00X,2043, 99999
REGION,ETNG00X00X,2044, 99999
REGION,ETNG00X00X,2045, 99999
REGION,ETNG00X00X,2046, 99999
REGION,ETNG00X00X,2047, 99999
REGION,ETNG00X00X,2048, 99999
REGION,ETNG00X00X,2049, 99999
REGION,ETNG00X00X,2050, 99999
REGION,ETNG00X00X,2051, 99999
REGION,ETNG00X00X,2052, 99999
REGION,ETNG00X00X,2053, 99999
REGION,ETNG00X00X,2054, 99999
REGION,ETNG00X00X,2055, 99999
REGION,ETNG00X00X,2056, 99999
REGION,ETNG00X00X,2057, 99999
REGION,ETNG00X00X,2058, 99999
REGION,ETNG00X00X,2059, 99999
REGION,ETNG00X00X,2060, 99999
REGION,ETNG00X00X,2061, 99999
REGION,ETNG00X00X,2062, 99999
REGION,ETNG00X00X,2063, 99999
REGION,ETNG00X00X,2064, 99999
REGION,ETNG00X00X,2065, 99999
REGION,ETNG00X00X,2066, 99999
REGION,ETNG00X00X,2067, 99999
REGION,ETNG00X00X,2068, 99999
REGION,ETNG00X00X,2069, 99999
REGION,ETNG00X00X,2070, 99999
REGION,ETSOLAR00X,2015, 1.3474067295359998e-01
REGION,ETSOLAR00X,2033, 3.3605658636570672e+02
REGION,ETSOLAR00X,2054, 59.3530261960305
REGION,ETSOLAR00X,2055, 1.1223625608000009e+02
REGION,ETSOLAR00X,2059, 7.4824170719999927e+01
REGION,ETSOLAR00X,2060, 44.8527387937379
REGION,ETSOLAR00X,2064, 1.0358352586672265e+02
REGION,ETSOLAR00X,2065, 6.6961264800000890e+00
REGION,ETSOLAR00X,2067, 99999
REGION,ETSOLAR00X,2068, 99999
REGION,ETSOLAR00X,2069, 99999
REGION,ETSOLAR00X,2070, 99999
REGION,ETWIND000X,2015, 4.8744874083700607e+00
REGION,ETWIND000X,2067, 99999
REGION,ETWIND000X,2068, 99999
REGION,ETWIND000X,2069, 99999
REGION,ETWIND000X,2070, 99999
REGION,ETUR00I00X,2015, 99999
REGION,ETUR00I00X,2016, 99999
REGION,ETUR00I00X,2017, 99999
REGION,ETUR00I00X,2018, 99999
REGION,ETUR00I00X,2019, 99999
REGION,ETUR00I00X,2020, 99999
REGION,ETUR00I00X,2021, 99999
REGION,ETUR00I00X,2022, 99999
REGION,ETUR00I00X,2023, 99999
REGION,ETUR00I00X,2024, 99999
REGION,ETUR00I00X,2025, 99999
REGION,ETUR00I00X,2026, 99999
REGION,ETUR00I00X,2027, 99999
REGION,ETUR00I00X,2028, 99999
REGION,ETUR00I00X,2029, 99999
REGION,ETUR00I00X,2030, 99999
REGION,ETUR00I00X,2031, 99999
REGION,ETUR00I00X,2032, 99999
REGION,ETUR00I00X,2033, 99999
REGION,ETUR00I00X,2034, 99999
REGION,ETUR00I00X,2035, 99999
REGION,ETUR00I00X,2036, 99999
REGION,ETUR00I00X,2037, 99999
REGION,ETUR00I00X,2038, 99999
REGION,ETUR00I00X,2039, 99999
REGION,ETUR00I00X,2040, 99999
REGION,ETUR00I00X,2041, 99999
REGION,ETUR00I00X,2042, 99999
REGION,ETUR00I00X,2043, 99999
REGION,ETUR00I00X,2044, 99999
REGION,ETUR00I00X,2045, 99999
REGION,ETUR00I00X,2046, 99999
REGION,ETUR00I00X,2047, 99999
REGION,ETUR00I00X,2048, 99999
REGION,ETUR00I00X,2049, 99999
REGION,ETUR00I00X,2050, 99999
REGION,ETUR00I00X,2051, 99999
REGION,ETUR00I00X,2052, 99999
REGION,ETUR00I00X,2053, 99999
REGION,ETUR00I00X,2054, 99999
REGION,ETUR00I00X,2055, 99999
REGION,ETUR00I00X,2056, 99999
REGION,ETUR00I00X,2057, 99999
REGION,ETUR00I00X,2058, 99999
REGION,ETUR00I00X,2059, 99999
REGION,ETUR00I00X,2060, 99999
REGION,ETUR00I00X,2061, 99999
REGION,ETUR00I00X,2062, 99999
REGION,ETUR00I00X,2063, 99999
REGION,ETUR00I00X,2064, 99999
REGION,ETUR00I00X,2065, 99999
REGION,ETUR00I00X,2066, 99999
REGION,ETUR00I00X,2067, 99999
REGION,ETUR00I00X,2068, 99999
REGION,ETUR00I00X,2069, 99999
REGION,ETUR00I00X,2070, 99999
REGION,ETCH00I00X,2015, 99999
REGION,ETCH00I00X,2016, 99999
REGION,ETCH00I00X,2017, 99999
REGION,ETCH00I00X,2018, 99999
REGION,ETCH00I00X,2019, 99999
REGION,ETCH00I00X,2020, 99999
REGION,ETCH00I00X,2021, 99999
REGION,ETCH00I00X,2022, 99999
REGION,ETCH00I00X,2023, 99999
REGION,ETCH00I00X,2024, 99999
REGION,ETCH00I00X,2025, 99999
REGION,ETCH00I00X,2026, 99999
REGION,ETCH00I00X,2027, 99999
REGION,ETCH00I00X,2028, 99999
REGION,ETCH00I00X,2029, 99999
REGION,ETCH00I00X,2030, 99999
REGION,ETCH00I00X,2031, 99999
REGION,ETCH00I00X,2032, 99999
REGION,ETCH00I00X,2033, 99999
REGION,ETCH00I00X,2034, 99999
REGION,ETCH00I00X,2035, 99999
REGION,ETCH00I00X,2036, 99999
REGION,ETCH00I00X,2037, 99999
REGION,ETCH00I00X,2038, 99999
REGION,ETCH00I00X,2039, 99999
REGION,ETCH00I00X,2040, 99999
REGION,ETCH00I00X,2041, 99999
REGION,ETCH00I00X,2042, 99999
REGION,ETCH00I00X,2043, 99999
REGION,ETCH00I00X,2044, 99999
REGION,ETCH00I00X,2045, 99999
REGION,ETCH00I00X,2046, 99999
REGION,ETCH00I00X,2047, 99999
REGION,ETCH00I00X,2048, 99999
REGION,ETCH00I00X,2049, 99999
REGION,ETCH00I00X,2050, 99999
REGION,ETCH00I00X,2051, 99999
REGION,ETCH00I00X,2052, 99999
REGION,ETCH00I00X,2053, 99999
REGION,ETCH00I00X,2054, 99999
REGION,ETCH00I00X,2055, 99999
REGION,ETCH00I00X,2056, 99999
REGION,ETCH00I00X,2057, 99999
REGION,ETCH00I00X,2058, 99999
REGION,ETCH00I00X,2059, 99999
REGION,ETCH00I00X,2060, 99999
REGION,ETCH00I00X,2061, 99999
REGION,ETCH00I00X,2062, 99999
REGION,ETCH00I00X,2063, 99999
REGION,ETCH00I00X,2064, 99999
REGION,ETCH00I00X,2065, 99999
REGION,ETCH00I00X,2066, 99999
REGION,ETCH00I00X,2067, 99999
REGION,ETCH00I00X,2068, 99999
REGION,ETCH00I00X,2069, 99999
REGION,ETCH00I00X,2070, 99999
REGION,ETETHANOLX,2015, 99999
REGION,ETETHANOLX,2016, 99999
REGION,ETETHANOLX,2017, 99999
REGION,ETETHANOLX,2018, 99999
REGION,ETETHANOLX,2019, 99999
REGION,ETETHANOLX,2020, 99999
REGION,ETETHANOLX,2021, 99999
REGION,ETETHANOLX,2022, 99999
REGION,ETETHANOLX,2023, 99999
REGION,ETETHANOLX,2024, 99999
REGION,ETETHANOLX,2025, 99999
REGION,ETETHANOLX,2026, 99999
REGION,ETETHANOLX,2027, 99999
REGION,ETETHANOLX,2028, 99999
REGION,ETETHANOLX,2029, 99999
REGION,ETETHANOLX,2030, 99999
REGION,ETETHANOLX,2031, 99999
REGION,ETETHANOLX,2032, 99999
REGION,ETETHANOLX,2033, 99999
REGION,ETETHANOLX,2034, 99999
REGION,ETETHANOLX,2035, 99999
REGION,ETETHANOLX,2036, 99999
REGION,ETETHANOLX,2037, 99999
REGION,ETETHANOLX,2038, 99999
REGION,ETETHANOLX,2039, 99999
REGION,ETETHANOLX,2040, 99999
